"id";"title";"authors";"subjectsPOR";"institutions";"types";"accesslevel";"publicationDates";"urls";"formats";"languages"
"UFJF_9caa20fc5d76c646f0275ff3c0ba84dc";"Consumo energético de animais em pastagem baseado em um modelo de mobilidade híbrido para redes de sensores sem fio";"primary[Cañizales, Yelco Antonio Marante(http://buscatextual.cnpq.br/)]";"Redes de sensores sem fio|Protocolos de roteamento|Modelos de mobilidade|Consumo energético da rede|Consumo energético de animais em pastagem|Wireless sensor networks|Routing protocols|Mobility models|Network energy consumption|Energy consumption of pasture animals";"UFJF";"masterThesis";"openAccess";"2019";"https://repositorio.ufjf.br/jspui/handle/ufjf/11409";"masterThesis";"por"
"UFJF_f242af72d533825355b9e0567c8cddbc";"Modelagem e simulação de sistemas de geração de energia eólica através de co-simulação";"primary[Silva, Loan Tullio de Frank Willians da(http://lattes.cnpq.br/0289758846922318)]";"Sistemas de conversão de energia eólica|Co-simulação|Modelica|Padrão FMI|Wind energy conversion systems|Co-simulation|Modelica language|FMI standard";"UFJF";"masterThesis";"openAccess";"2020";"https://repositorio.ufjf.br/jspui/handle/ufjf/11593";"masterThesis";"por"
"UFJF_7bf38c4265b0d84113d3a389a95ee8ff";"Metodologia para modelagem e simulação de curto e longo termo em sistemas elétricos de potência";"primary[Silva, João Paulo Ananias(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4406454T0)]";"Sistemas elétricos de potência|Estabilidade eletromecânica|Métodos numéricos|Condições iniciais|Electric power systems|Electromechanical stability|Numerical methods|Initial conditions";"UFJF";"masterThesis";"openAccess";"2016";"https://repositorio.ufjf.br/jspui/handle/ufjf/3658";"masterThesis";"por"
"UFJF_cdd7aefd30539718307c6f6fee81ed2c";"Metamodelo com arquitetura em duas camadas para a previsão de propriedades mecênicas de misturas de concreto";"primary[Furtado Neto, Geraldo(http://lattes.cnpq.br/6929093860902223)]";"Inteligência computacional|Concreto|Otimização|Stacking|Computational intelligence|Concrete|Optimization";"UFJF";"masterThesis";"openAccess";"2020";"https://repositorio.ufjf.br/jspui/handle/ufjf/11682";"masterThesis";"por"
"UNB_60acc01b66c5e4c4cfaa5fc87cb93caf";"O uso do sensoriamento remoto para mitigação de riscos no sistema financeiro : uma aplicação para controle e acompanhamento de produção agrícola";"primary[Aboud Neta, Sumaia Resegue(NA)]";"";"UNB";"doctoralThesis";"openAccess";"2020";"https://repositorio.unb.br/handle/10482/41450";"doctoralThesis";"por"
"UNB_9697de0c65b67efb2bc8c5a026fd6b0d";"Análise automatizada da execução judicial dos débitos e multas provenientes das decisões do Tribunal de Contas da União : o protesto como forma de aumentar a efetividade das decisões dos Tribunais de Contas";"primary[Ferreira, Daniel Cubas(NA)]";"";"UNB";"masterThesis";"openAccess";"2022";"https://repositorio.unb.br/handle/10482/45011";"masterThesis";"por"
"UNB_3794c14bb8384605c7dbda83555d3aac";"As áreas verdes nos padrões de ocupação do solo urbano no Distrito Federal e seu papel na provisão de serviços ecossistêmicos hídricos";"primary[Oliveira, Aline da Nóbrega(NA)]";"";"UNB";"masterThesis";"openAccess";"2022";"https://repositorio.unb.br/handle/10482/44154";"masterThesis";"por"
"UTFPR-1_415660a987e635a7c2425ad9fdd66ddd";"Método para otimização do planejamento de produção de peças que utilizam corte de chapas metálicas com foco em redução de custos e resíduos";"primary[Chagas, Ruan Rithelle de Faria Franco(http://lattes.cnpq.br/4922510407975852)]";"Produção - Planejamento|Indústria 4.0|Algorítmos genéticos|Redução de resíduos|Metais - CorteMetal-cutting|Pesquisa operacional|Processos de fabricação|Production - Planning|Industry 4.0.|Genetic algorithms|Waste minimization|Operations research|Manufacturing processes";"UTFPR";"masterThesis";"openAccess";"2020";"http://repositorio.utfpr.edu.br/jspui/handle/1/24720";"masterThesis";"por"
"PUC_SP-1_7deae6068fda9c1ed37e8cac46c8686d";"UCL GO: um estudo qualitativo de uma plataforma gamificada adotada como prática em disciplinas do ensino superior";"primary[Quiroz, Victor Bruno Alexander Rosetti de(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4290974D3)]";"Gamificação|Jogos digitais|Jogos na educação";"PUC_SP";"masterThesis";"openAccess";"2019";"https://tede2.pucsp.br/handle/handle/22473";"masterThesis";"por"
"UTFPR-1_a5b55ca3fc6c44dbd820c8d69f8c0305";"Railway traffic management: simulation and heuristic optimization";"primary[Silva, Fernando Augusto Constantino da(http://lattes.cnpq.br/0000193480393165)]";"Ferrovias|Transportes - Planejamento|Levantamentos de rotas|Simulação (Computadores)|Heurística|Railroads|Transportation - Planning|Route surveying|Computer simulation|Heuristic";"UTFPR";"masterThesis";"openAccess";"2021";"http://repositorio.utfpr.edu.br/jspui/handle/1/25058";"masterThesis";"eng"
"UNB_647d54736302094668cb1bafc427aa16";"Análise de técnicas de segmentação para melhoria na obtenção de dados geomorfométricos com base em ferramentas open source";"primary[Oliveira, Olavo Amancio de(NA)]";"";"UNB";"masterThesis";"openAccess";"2019";"http://repositorio.unb.br/handle/10482/35770";"masterThesis";"por"
"UNB_346290ac76087d376d07a73921086e5b";"Análise de risco de atraso em obras militares usando um sistema híbrido neuro-fuzzy";"primary[Castro, Roberto Portela de(NA)]";"";"UNB";"masterThesis";"openAccess";"2021";"https://repositorio.unb.br/handle/10482/41502";"masterThesis";"por"
"CRUZ_712ef4752db4fac6500cf2adb3fb0493";"Identificação de alvos terapêuticos para a bactéria multirresistente P. aeruginosa CCBH4851 através da análise de redes metabólicas";"primary[Merigueti, Thiago Castanheira(NA)]";"";"FIOCRUZ";"masterThesis";"openAccess";"2018";"https://www.arca.fiocruz.br/handle/icict/27437";"masterThesis";"por"
"UFSM_6774a29ea5e482671976ab111cea717a";"Ferramenta de código aberto para simulação em acústica de salas na região de baixa frequência";"primary[Soares, Murilo Cardoso(http://lattes.cnpq.br/4628212499262922)]";"Método dos elementos de contorno|Acústica de salas|Impedância de superfície|Harmônicos esféricos";"UFSM";"masterThesis";"openAccess";"2021";"http://repositorio.ufsm.br/handle/1/22615";"masterThesis";"por"
"NOVE_b89b291dca293eb706f23806ded8562f";"Otimização do sistema de iluminação pública por meio de visão computacional";"primary[Vanin, Anderson Silva(http://lattes.cnpq.br/7354125673070574)]";"detecção de pedestres|YOLO|lógica fuzzy|gerenciamento de energia elétrica|controle de iluminação pública";"UNINOVE";"masterThesis";"openAccess";"2021";"http://bibliotecatede.uninove.br/handle/tede/3036";"masterThesis";"por"
"URPE_57f72417a8e615f8204427effdb88bb5";"Ponto quântico : uma visão pelo método tight - binding utilizando pacote kwant";"primary[BRITO, Bruno Pontes(http://lattes.cnpq.br/7705720168633748)]";"Ponto quântico|Pacote kwant|Método tight-binding|Física mesoscópica";"UFRPE";"masterThesis";"openAccess";"2019";"http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/8511";"masterThesis";"por"
"UFSM_24903376e2e75fc5be8b54aa0ada8b9d";"Aplicação da técnica de test-driven design para a avaliação de algoritmos de modulação em conversores conectados à rede";"primary[Guterres, Tiarles da Rocha Moralles(http://lattes.cnpq.br/8154526655789900)]";"Automação de testes|Modulação";"UFSM";"masterThesis";"openAccess";"2021";"http://repositorio.ufsm.br/handle/1/23737";"masterThesis";"por"
"UEFS_4b15d72ad33a65a4d6677489954ea81e";"Interface gr?fica para redu??o de espectros ?pticos";"primary[Silva, Alberlan Lopes(http://lattes.cnpq.br/0184097315948425)]";"Redu??o de Dados|Gal?xias Peculiares|Espectroscopia|IRAF|Pipeline";"UEFS";"masterThesis";"openAccess";"2016";"http://localhost:8080/tede/handle/tede/391";"masterThesis";"por"
"UPM_2733a2a3b4d8bdcb0cdcdc3d1522d75e";"Automatização de testes com técnicas inteligentes para auditoria de controles";"primary[Malta, Décio de Abreu(http://lattes.cnpq.br/1681561647917008)]";"automação de processos robóticos|testes|auditoria|automatização|robô|aprendizado de máquina";"MACKENZIE";"masterThesis";"openAccess";"2021";"https://dspace.mackenzie.br/handle/10899/28601";"masterThesis";"por"
"UPM_cb66e15c704168a1b451ee5c959f9acf";"Co-processador de periodogramas de exoplanetas baseado em cluster de Raspberry PI e MPI";"primary[Gomes, Marco Antonio(http://lattes.cnpq.br/5562109803425697)]";"cluster|curva de luz|processamento paralelo";"MACKENZIE";"masterThesis";"openAccess";"2021";"https://dspace.mackenzie.br/handle/10899/28425";"masterThesis";"por"
"UFMG_e3d41b61ca64b4a0f645ed623e46e419";"Estudo da viabilidade econômica e disponibilidade energética de sistemas de refrigeração a energia híbrida- solar / eólica com armazenamento de energia térmica";"primary[Cleison Souza Xavier(http://lattes.cnpq.br/7484181203762845)]";"Sistemas de refrigeração|Energia híbrida-solar/eólica|API|Armazenamento de energia térmica";"UFMG";"masterThesis";"openAccess";"2021";"http://hdl.handle.net/1843/43984";"masterThesis";"por"
"UFMG_7aa437e288f1eb6ff8c0c7c6ef075e43";"Inteligência de Estado e documentos desclassificados da CIA: uma abordagem de Aprendizado de Máquina";"primary[Gustavo Portela Lages(http://lattes.cnpq.br/5826072085971181)]";"Inteligência de estado|Gestão do conhecimento|Aprendizado de máquina";"UFMG";"masterThesis";"openAccess";"2020";"http://hdl.handle.net/1843/35037";"masterThesis";"por"
"UFMG_6d31ee839616a73daa00474069e38dd1";"Processo de modelagem de informações em plataforma BIM e transferência de dados para certificação EDGE";"primary[Thaïs Ribeiro Molina(http://lattes.cnpq.br/0360498558270751)]";"BIM|Certificação EDGE|Sustentabilidade|Ecoeficência|Dynamo";"UFMG";"masterThesis";"openAccess";"2020";"http://hdl.handle.net/1843/48270";"masterThesis";"por"
"UFMG_661826411be971dbca6aa548b12994e0";"Assessing the evolution of complex methods: a multi-language study";"primary[Mateus Fellipe Alves Lopes(http://lattes.cnpq.br/9530600119193335)]";"Code Complexity|Code Smells|Software Maintenance|Software Evolution|Empirical Study";"UFMG";"masterThesis";"openAccess";"2021";"http://hdl.handle.net/1843/39049";"masterThesis";"eng"
"UFMG_8eb9971dc4f588e12c2b4acebae1996a";"Deep learning na identificação e quantificação de flores de Catharanthus roseus (L.) G. Don";"primary[Carmélia Maia Silva(http://lattes.cnpq.br/0721779035452523)]";"Vinca|Quantificação de flores|Visão Computacional|Mask R-CNN|Análise de imagem";"UFMG";"masterThesis";"openAccess";"2022";"http://hdl.handle.net/1843/46536";"masterThesis";"por"
"UFMG_0b37793a46762b644107c0c48d52fbb4";"Método de elementos finitos aplicado à microscopia de desfocalização";"primary[José Maria Caquito Júnior(http://lattes.cnpq.br/3036392161985712)]";"Microscopia de desfocalização|Método de elementos finitos";"UFMG";"masterThesis";"openAccess";"2022";"http://hdl.handle.net/1843/47091";"masterThesis";"por"
"UFEI_0e7d97e52622a7448e2f6186caf872ce";"Otimização dos modos de operação do sistema de aquisição do instrumento SPARC4";"primary[BERNARDES, Denis Varise(http://lattes.cnpq.br/9842101872947354)]";"SPARC4|Otimização|CCD";"UNIFEI";"masterThesis";"openAccess";"2020";"https://repositorio.unifei.edu.br/jspui/handle/123456789/2201";"masterThesis";"por"
"UFEI_9a8b040c99c42da0f313471a5e9a6414";"Redes adversárias generativas: uma alternativa para modelagem de dados de entrada em projetos de simulação";"primary[CAMPOS, Afonso Teberga(http://lattes.cnpq.br/9315669124096584)]";"Simulação a eventos discretos|Modelagem de dados de entrada|Generative adversarial networks";"UNIFEI";"doctoralThesis";"openAccess";"2022";"https://repositorio.unifei.edu.br/jspui/handle/123456789/3441";"doctoralThesis";"por"
"FURG_5fce2c2190fce01b713f23f513d36d49";"Descrição estrutural e eletrônica de sistemas baseados em Fe, Ni, Se e Te: por intermédio das metodologias EHT e DFT";"primary[Costa, Augusto Nazareno Soares(NA)]";"Simulação Computacional|Teoria do Funcional da Densidade|Teoria de Hückel Estendida|Estruturas de Bandas|Densidade de estados|Ferro|Níquel|Selênio|Telúrio|Computational Simulation|Density Functional Theory|Extended Hückel Theory|Band Structures|Density of State|Iron|Nickel|Selenium|Tellurium";"FURG";"masterThesis";"openAccess";"2020";"http://repositorio.furg.br/handle/1/9236";"masterThesis";"por"
"UFPR_1afddcec17f2ddb3cc0715778535f7a0";"Respostas estratégicas de legitimação através da manifestação de opiniões no ambiente virtual : o caso da rede hoteleira Alpha em Curitiba";"primary[Araújo, Luciana Ordine, 1981-(NA)]";"Gerenciamento da informação|Redes sociais|Sites da Web|Indústria hoteleira|Ciência da Informação";"UFPR";"masterThesis";"openAccess";"2019";"https://hdl.handle.net/1884/62736";"masterThesis";"por"
"UFV_0159e986ae19aa8491d48ad664dbefdf";"Formulações e mistura de glyphosate sobre endossimbioses e o desempenho agronômico da soja Roundup Ready®";"primary[Gonçalves, Clebson Gomes(NA)]";"Fungos micorrizicos|Herbicida|Nutrição mineral";"UFV";"masterThesis";"openAccess";"2014";"http://locus.ufv.br/handle/123456789/2026";"masterThesis";"por"
"UNICAMP-30_629265179e470f25f5b25cf6889ab142";"Proposta metodológica de otimização baseada em IA, ciência de dados e indústria 4.0. estudo de casos: serviços de emergência em e-hospital e sistema de gerenciamento de energias híbridas";"primary[Cáceres Flórez, Camilo Andrés, 1991-(NA)]";"Indústria 4.0|Redes neurais (Computação)|Aprendizado de máquina|Serviços de saúde|Pesquisa operacional|Geração distribuída de energia elétrica|Algoritmos genéticos|Industry 4.0|Neural networks|Machine learning|Health services|Operational research|Distributed power generation|Genetic algorithms";"UNICAMP";"doctoralThesis";"openAccess";"2020";"https://hdl.handle.net/20.500.12733/1639755";"doctoralThesis";"por"
"PCAM_97d6fc8fb1c7e5325ad6cc23119d6544";"Automação dos testes de validação em uma plataforma de comércio eletrônico";"primary[Crozatti, Fernando(NA)]";"Automação de processos robóticos|UiPath|Testes de validação de software|Garantia de Qualidade|Robotic Process Automation|Software tests|Quality assurance";"PUC_CAMP";"masterThesis";"openAccess";"2021";"http://repositorio.sis.puc-campinas.edu.br/xmlui/handle/123456789/16476";"masterThesis";""
"UNSP_4b8b00dc562056d5e2c1c2bae2763f43";"Estudo da dinâmica de populações utilizando a técnica de polinômios de colocação";"primary[Resende, Ranulfo Acir de Oliveira [UNESP](NA)]";"Dengue|Matemática|Modelagem de dados|Metodos de simulação|Otimização combinatoria";"UNESP";"masterThesis";"openAccess";"2015";"http://hdl.handle.net/11449/132672|http://www.athena.biblioteca.unesp.br/exlibris/bd/cathedra/15-12-2015/000855212.pdf";"masterThesis";"por"
"URGS_b85fd6e755200948222913da1d791b66";"Efeito do padrão de enrolamento em cilindros de compósitos sob compressão axial";"primary[Azevedo, Cristiano Baierle de(NA)]";"Enrolamento filamentar|Cilindros|Higrotermia|Flambagem (Engenharia)";"UFRGS";"masterThesis";"openAccess";"2019";"http://hdl.handle.net/10183/199182";"masterThesis";"por"
"URGS_2cc1d40610ffbc8709f6761af5cc8960";"Desenvolvimento de algoritmos para análise e modelagem variográfica";"primary[Drumond, David Alvarenga(NA)]";"Geoestatística|Modelagem computacional";"UFRGS";"masterThesis";"openAccess";"2016";"http://hdl.handle.net/10183/147753";"masterThesis";"por"
"USP_1e5d8abed4fa72d9bb13c4c97bc15278";"Parameter optimization of automatic phase detection and picking algorithms - Application in Sao Paulo University Seismological Center and Colombian National Seismic Network.";"primary[Camilo Eduardo Muñoz Lopez(NA)]";"";"USP";"masterThesis";"openAccess";"2021";"https://doi.org/10.11606/D.14.2021.tde-20092021-120029";"masterThesis";"eng"
"UFMG_74e254c9812f9c664c7e0f572a765a86";"Beyond Readability: a corpus-based proposal for text difficulty analysis";"primary[Filipe Rubini Castano(NA)]";"Escala de Dificuldade de Texto|Legibilidade|Linguística de Corpus";"UFMG";"masterThesis";"openAccess";"2018";"http://hdl.handle.net/1843/LETR-B8QFX3";"masterThesis";"por"
"FGV_f1efa8705d599eeea06dac9527bc6788";"Contagion in financial networks: a network theory and agent-based approaches to modeling the spread of risk in financial systems";"primary[Pinheiro, Leonardo dos Santos(NA)]";"Finanças - Modelos matemáticos|crise financeira|Risco financeiro";"FGV";"masterThesis";"openAccess";"2016";"http://hdl.handle.net/10438/16589";"masterThesis";"eng"
"UFRRJ-1_2dbcf7bf5a06772b4aad33e8e4ddcfbf";"Tratamento de grandes volumes de dados hidrometeorol?gicos apoiados por valida??o cruzada em Workflows cient?ficos";"primary[Tomaz, Ulisses Roque(http://lattes.cnpq.br/3015449888051774)]";"Workflow cient?fico|valida??o cruzada|proveni?ncia";"UFRRJ";"masterThesis";"openAccess";"2016";"https://tede.ufrrj.br/jspui/handle/jspui/2592";"masterThesis";"por"
"UFPE_f6b9986ff5007b0e46a944bb53f36b56";"Otimização baseada em confiabilidade de pórticos de concreto armado";"primary[ALVES, Bruno Sampaio(NA)]";"Engenharia Civil|Otimização|Análise de confiabilidade|Concreto armado|Pórtico|Otimização com base em confiabilidade|Analise linear|Analise não linear geométrica";"UFPE";"masterThesis";"embargoedAccess";"2018";"https://repositorio.ufpe.br/handle/123456789/32848";"masterThesis";"por"
"UFPE_a283c89bed84b1c26ae91ba5bc17fc7a";"Projeto e desenvolvimento de uma arquitetura para mapeamento de redes neurais artificiais em FPGAs";"primary[SILVA, João Gabriel Machado da(NA)]";"Inteligência artificial|Redes neurais artificias|Aprendizagem profunda";"UFPE";"masterThesis";"embargoedAccess";"2019";"https://repositorio.ufpe.br/handle/123456789/35856";"masterThesis";"por"
"UFPE_72fbeab63725d26c96fa761aa999f21d";"HOTOM: a SDN based network virtualization for datacenters";"primary[SILVA, Lucas do Rego Barros Brasilino da(NA)]";"Datacenter|Redes Virtuais|Redes Deﬁnidas por Software|Comutação em Nuvem|Infraestrutura-como-Serviço|Virtual Network|Software-Deﬁned Network|Cloud Computing";"UFPE";"masterThesis";"openAccess";"2015";"https://repositorio.ufpe.br/handle/123456789/20211";"masterThesis";"por"
"UFPE_dde52b37d4736f073eafcc70a2b89099";"Aplicação web para modelagem de sistema PET";"primary[CORDEIRO, Leanderson Pereira(NA)]";"Engenharia Nuclear|GATE|Monte Carlo|PET";"UFPE";"masterThesis";"openAccess";"2016";"https://repositorio.ufpe.br/handle/123456789/32434";"masterThesis";"por"
"UFPE_46f181a96efe5faa4f2f5012bb48b5bf";"Teoria de redes no espaço hiperbólico e aplicações";"primary[GUERRA, Luiz Filipe de Andrade(NA)]";"Álgebra|Grafos|Teoria de redes";"UFPE";"masterThesis";"openAccess";"2019";"https://repositorio.ufpe.br/handle/123456789/35512";"masterThesis";"por"
"UFPE_d3305ed506eea5e2cc09b7f5c2ed0273";"Estratégia de intervenção ótima para o controle da disseminação do crime";"primary[SANTIAGO, Katarina Tatiana Marques(NA)]";"Engenharia de Produção|Controle ótimo|Disseminação do crime|Sistemas complexos";"UFPE";"doctoralThesis";"embargoedAccess";"2019";"https://repositorio.ufpe.br/handle/123456789/37039";"doctoralThesis";"por"
"UERJ_851f3f2bd3dea9c5c53d559c234e02b6";"Análise numérica de colunas curtas do tipo CFDST com tubo externo em aço inoxidável";"primary[Santos, Juan Manuel Villar dos(http://lattes.cnpq.br/6919405053486954)]|secondary[juan.vsantos@gmail.com(NA)]";"Engenharia civil|Colunas metálicas|Aço inoxidável|Construção mista|Resistência de materiais|Método dos elementos finitos";"UERJ";"masterThesis";"openAccess";"2020";"http://www.bdtd.uerj.br/handle/1/17141";"masterThesis";"por"
"UFV_0197c9242c24c8848daf1028a2311395";"Desenvolvimento de um sistema de aplicação à taxa variada para produção em pequena escala";"primary[Coelho, Andre Luiz de Freitas(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2020";"https://locus.ufv.br//handle/123456789/28377";"doctoralThesis";"por"
"UFV_69a85e2d47c78886e23c002886c0c2cb";"Implementação de serviço on-line para processamento de dados GNSS com solução das ambiguidades pelo método lambda para aplicação em linhas de base curtas no posicionamento relativo estático rápido";"primary[Oliveira, Gabriel Diniz de(NA)]";"";"UFV";"doctoralThesis";"openAccess";"2021";"https://locus.ufv.br//handle/123456789/28133";"doctoralThesis";"por"
"UNSP_ecf2e22df3a1533f5c2224f94430593e";"Estimulador elétrico funcional com utilização de ponte H e fonte de corrente no estágio de potência";"primary[Blanco Rodríguez, Jorge Esteban [UNESP](NA)]";"Estimulador elétrico funcional|FES|Ponte H|Espelho de corrente";"UNESP";"masterThesis";"openAccess";"2016";"http://hdl.handle.net/11449/138941";"masterThesis";"por"
"UFJF_adb1b20f7632ab0f8698b952d1a26a23";"Missões autônomas em robôs móveis com tração diferencial: planejamento de caminhos, localização e mapeamento";"primary[Coelho, Fabrício de Oliveira(http://lattes.cnpq.br/0633996752576226)]";"Robótica móvel|Missões autônomas|Planejamento de caminhos|Localização|Mapeamento|Autonomous mission|Localization|Mapping|Mobile robots|Path planning";"UFJF";"masterThesis";"openAccess";"2018";"https://repositorio.ufjf.br/jspui/handle/ufjf/6497";"masterThesis";"por"
"UFJF_fbe43a1e28042c8a579a27aca466d59b";"Numerical simulations for blood flow problems using fluid-structure interaction with stabilized finite element methods";"primary[Gaio, Evandro Dias(http://lattes.cnpq.br/3169136706894483)]";"Escoamento sanguíneo|Vasos sanguíneos deformáveis|Interação fluido- estrutura|Método dos elementos finitos|FEniCS|Blood flow|Deformable vessels|Fluid-structure interaction|Finite element method";"UFJF";"masterThesis";"openAccess";"2019";"https://repositorio.ufjf.br/jspui/handle/ufjf/11480";"masterThesis";"eng"
"UFJF_7213bcb36c89e7dbb178c019b986513c";"Desenvolvimento de técnicas avançadas para construção de regiões de segurança estática";"primary[Tavela, Fábio Morandi(http://lattes.cnpq.br/3716087433121606)]";"Região de segurança estática|Análise em regime permanente|Geração eólica|Avaliação de segurança de tensão|Avaliação de segurança em sistemas de potência|Static security region|Steady-state analysis|Wind generation|Voltage security assessment|Power system security assessment";"UFJF";"masterThesis";"openAccess";"2020";"https://repositorio.ufjf.br/jspui/handle/ufjf/12008";"masterThesis";"por"
"CRUZ_ff31d892d9484dd30c788a2d7f7b0f83";"Usando uma abordagem filogenômica para o estudo dos protozoários";"primary[Ocaña, Kary Ann del Carmen Soriano(NA)]";"";"FIOCRUZ";"doctoralThesis";"openAccess";"2010";"https://www.arca.fiocruz.br/handle/icict/6067";"doctoralThesis";"por"
"UEPB_c18275f7a09665d5d01dcdda071252f5";"Termografia e comparação da performance de algoritmos de Machine Learn para análise preditiva de diagnóstico diferencial de queilite actínica e carcinoma de células escamosas de lábio";"primary[Gonçalves, Ingrid Morgana Fernandes(NA)]";"Queilite actínica|Câncer de lábio|Termografia|Lesões de lábio";"UEPB";"doctoralThesis";"embargoedAccess";"2020";"http://tede.bc.uepb.edu.br/jspui/handle/tede/4131";"doctoralThesis";"por"
"UEPB_03ab36364eda1e9c7f46564503f43e6b";"Eventos toxicológicos relacionados aos agrotóxicos: Análise dos dados epidemiológicos e espaciais";"primary[Coutinho, Mayrla de Sousa(http://lattes.cnpq.br/9237726021889343)]";"Envenenamento|Toxicologia|Substâncias tóxicas|Praguicidas|Agroquímicos";"UEPB";"masterThesis";"openAccess";"2017";"http://tede.bc.uepb.edu.br/jspui/handle/tede/3049";"masterThesis";"por"
"UFSM_4dcd1d07c526dc16fc1e2485b8fd2996";"Desenvolvimento de algoritmo para gestão e análise da conformidade da segurança ocupacional em unidades armazenadoras de grãos";"primary[Bellochio, Sabrina Dalla Corte(http://lattes.cnpq.br/6917385216177979)]";"Riscos ocupacionais|Normas|Pós-colheita|Computação aplicada à agricultura";"UFSM";"doctoralThesis";"openAccess";"2021";"http://repositorio.ufsm.br/handle/1/23534";"doctoralThesis";"por"
"UFSM_536e87308cdb7564366d2f4f8330e5b2";"Metodologia para análise de impactos associados a elevada inserção de microgeração fotovoltaica em redes secundárias de distribuição";"primary[Lima, Roger Hatwig de(http://lattes.cnpq.br/8723984830914372)]";"Microgeração fotovoltaica conectada à rede de distribuição secundária|Capacidade de hospedagem|PRODIST|Qualidade do produto|Sobretensão|Desequilíbrio de tensão";"UFSM";"masterThesis";"openAccess";"2020";"http://repositorio.ufsm.br/handle/1/22630";"masterThesis";"por"
"UFSM_3dde8f3a62dc8e28119363085b434e10";"Um pipeline de redução de dados espectroscópicos para eventos de quilonova";"primary[Pessi, Thallis de Lourenço(http://lattes.cnpq.br/2586865900346912)]";"Quilonovas|Ondas gravitacionais|Espectroscopia|Estrelas de nêutrons";"UFSM";"masterThesis";"openAccess";"2020";"http://repositorio.ufsm.br/handle/1/21122";"masterThesis";"por"
"UFSM_cd5ce5b2575a260c3ff4088f82c72948";"Uma proposta de ensino de Mecânica Ondulatória e Acústica na formação universitária empregando TIC";"primary[Carvalho, Marcio Luciano Costa de(http://lattes.cnpq.br/8831772460301888)]";"Ensino de física novas tecnologias|Ensino de mecânica ondulatória|Ensino de acústica|TIC em ensino";"UFSM";"masterThesis";"openAccess";"2018";"http://repositorio.ufsm.br/handle/1/15169";"masterThesis";"por"
"URPE_0df8e1e18d1476128d7fe35c18872890";"Ambientes virtuais de aprendizagem com biometria facial";"primary[FREITAS, Robson Almeida Borges de(http://lattes.cnpq.br/3399758196496757)]";"Educação a distância|Ambiente virtual de aprendizagem|Biometria facial";"UFRPE";"masterThesis";"openAccess";"2016";"http://www.tede2.ufrpe.br:8080/tede2/handle/tede2/7981";"masterThesis";"por"
"UNIOESTE-1_709d9ec26e9988245b510a3e16919cdc";"Redes neurais artificiais BIGRU_CNN aplicadas à previsão de demanda de energia elétrica de curto prazo";"primary[Soares, Lucas Duarte(http://lattes.cnpq.br/4034781064552418)]";"Inteligência artificial|Aprendizado de máquinha|Redes neurais recorrentes|Séries temporais";"UNIOESTE";"masterThesis";"openAccess";"2021";"http://tede.unioeste.br/handle/tede/5712";"masterThesis";"por"
"UNIOESTE-1_06cd00c6f439331ae2d41300706fb772";"Classificação de sentimentos em textos de e-commerce utilizando redes neurais artificiais";"primary[Figueiredo, Ernanny(http://lattes.cnpq.br/8368293416504966)]";"Classificação de textos|Redes neurais|Aprendizagem de máquina";"UNIOESTE";"masterThesis";"openAccess";"2022";"https://tede.unioeste.br/handle/tede/5924";"masterThesis";"por"
"USIN_2a3a845c0f6d70aadd7d4bb50377f482";"Caracterização dos padrões de escoamento na ebulição do isobutano em um micro canal";"primary[Dias, Isadora Cardozo(NA)]";"Micro canal horizontal|Ebulição convectiva|Escoamento multifásico|Análise de frequências|Isobutano";"UNISINOS";"masterThesis";"openAccess";"2020";"http://www.repositorio.jesuita.org.br/handle/UNISINOS/9572";"masterThesis";"por"
"USIN_41582a25e863dccd597945a1fec9ab59";"A adoção da ciência de dados na contabilidade: um estudo das características evolutivas da rede de co-palavras-chaves das dissertações e teses da pós-graduação brasileira";"primary[Cardoso, Ricardo dos Santos(NA)]";"Ciência de dados|Redes complexas|Rede de co-palavras-chaves|Pós-graduação|Contabilidade";"UNISINOS";"masterThesis";"openAccess";"2022";"http://www.repositorio.jesuita.org.br/handle/UNISINOS/11534";"masterThesis";"por"
"UFAM_e2654b40a285d57215fbd7180cf20baa";"Laborat??rio remoto de rob??tica como apoio ao Ensino de Programa????o";"primary[Almeida, Thais Oliveira(http://lattes.cnpq.br/4561217043748194)]";"Sistema Multiagente|Aprendizagem de programa????o|Laborat??rio Remoto|Rob??tica Educacional";"UFAM";"masterThesis";"openAccess";"2016";"http://tede.ufam.edu.br/handle/tede/5330";"masterThesis";"por"
"UEFS_a0bef827d5ef79647f072ebe33ee58a4";"Uma Abordagem em Espiral para Disciplinas Iniciais de Programa??o na Educa??o Profissional em Inform?tica";"primary[Araujo, Luis Gustavo de Jesus(http://buscatextual.cnpq.br/buscatextual/visualizacv.do?id=K4312535E0)]";"Educa??o em Computa??o|Ensino de Programa??o|Educa??o Profissional|Curso T?cnico em Inform?tica|Ensino em Espiral|Motiva??o|Aprendizagem|Ambientes L?dicos de Programa??o";"UEFS";"masterThesis";"openAccess";"2018";"http://tede2.uefs.br:8080/handle/tede/696";"masterThesis";"por"
